participant.id_in_session,participant.code,participant.label,participant._index_in_pages,participant.payoff,participant.inactive_excluded,participant.inactive_excluded_reason,participant.group_dropped,participant.part1_payoff_eligible,participant.group_outcome,participant.part1_group_id,session.code,bargaining_tdl_intro.1.player.time_welcome,bargaining_tdl_intro.1.player.time_instructions_part1,bargaining_tdl_intro.1.player.time_control_questions,bargaining_tdl_main.1.player.id_in_group,bargaining_tdl_main.1.player.payoff,bargaining_tdl_main.1.player.player_color,bargaining_tdl_main.1.player.treatment,bargaining_tdl_main.1.player.part1_calculated_payoff,bargaining_tdl_main.1.player.signal_left,bargaining_tdl_main.1.player.signal_right,bargaining_tdl_main.1.player.first_intention_selected,bargaining_tdl_main.1.player.guess_left_confidence,bargaining_tdl_main.1.player.guess_right_confidence,bargaining_tdl_main.1.player.time_welcome,bargaining_tdl_main.1.player.time_chat,bargaining_tdl_main.1.player.time_signals,bargaining_tdl_main.1.player.decision_choice,bargaining_tdl_main.1.player.decision_option_1,bargaining_tdl_main.1.player.decision_option_2,bargaining_tdl_main.1.player.decision_option_3,bargaining_tdl_main.1.player.received_signal_left,bargaining_tdl_main.1.player.received_signal_right,bargaining_tdl_main.1.player.id_player_on_the_left,bargaining_tdl_main.1.player.id_player_on_the_right,bargaining_tdl_main.1.player.id_player_visualized_on_the_left,bargaining_tdl_main.1.player.id_player_visualized_on_the_right,bargaining_tdl_main.1.player.time_decision,bargaining_tdl_main.1.player.time_post_decision_confidence,bargaining_tdl_main.1.player.chat_interrupted,bargaining_tdl_main.1.player.part1_payoff_eligible,bargaining_tdl_main.1.player.decision_inactive,bargaining_tdl_main.1.player.signal_inactive,bargaining_tdl_main.1.player.received_signal_left_inactive,bargaining_tdl_main.1.player.received_signal_right_inactive,bargaining_tdl_main.1.player.guess_left_choice,bargaining_tdl_main.1.player.guess_right_choice,bargaining_tdl_main.1.group.id_in_subsession,bargaining_tdl_main.1.group.grp_coordinate,bargaining_tdl_main.1.group.group_outcome,bargaining_tdl_main.1.group.chat_left_p1,bargaining_tdl_main.1.group.chat_left_p2,bargaining_tdl_main.1.group.chat_left_p3,bargaining_tdl_main.1.group.group_dropped,bargaining_tdl_survey.1.player.gender,bargaining_tdl_survey.1.player.birth_year,bargaining_tdl_survey.1.player.field_of_study,bargaining_tdl_survey.1.player.university_years,bargaining_tdl_survey.1.player.main_situation,bargaining_tdl_survey.1.player.job_type,bargaining_tdl_survey.1.player.sd3_mach_01,bargaining_tdl_survey.1.player.sd3_mach_02,bargaining_tdl_survey.1.player.sd3_mach_03,bargaining_tdl_survey.1.player.sd3_mach_04,bargaining_tdl_survey.1.player.sd3_mach_05,bargaining_tdl_survey.1.player.sd3_mach_06,bargaining_tdl_survey.1.player.sd3_mach_07,bargaining_tdl_survey.1.player.sd3_mach_08,bargaining_tdl_survey.1.player.sd3_mach_09,bargaining_tdl_survey.1.player.sd3_narc_01,bargaining_tdl_survey.1.player.sd3_narc_02,bargaining_tdl_survey.1.player.sd3_narc_03,bargaining_tdl_survey.1.player.sd3_narc_04,bargaining_tdl_survey.1.player.sd3_narc_05,bargaining_tdl_survey.1.player.sd3_narc_06,bargaining_tdl_survey.1.player.sd3_narc_07,bargaining_tdl_survey.1.player.sd3_narc_08,bargaining_tdl_survey.1.player.sd3_narc_09,bargaining_tdl_survey.1.player.sd3_psych_01,bargaining_tdl_survey.1.player.sd3_psych_02,bargaining_tdl_survey.1.player.sd3_psych_03,bargaining_tdl_survey.1.player.sd3_psych_04,bargaining_tdl_survey.1.player.sd3_psych_05,bargaining_tdl_survey.1.player.sd3_psych_06,bargaining_tdl_survey.1.player.sd3_psych_07,bargaining_tdl_survey.1.player.sd3_psych_08,bargaining_tdl_survey.1.player.sd3_psych_09,bargaining_tdl_survey.1.player.willingness_future,bargaining_tdl_survey.1.player.willingness_risk,bargaining_tdl_survey.1.player.reciprocity_positive,bargaining_tdl_survey.1.player.reciprocity_negative,bargaining_tdl_survey.1.player.willingness_donate,bargaining_tdl_survey.1.player.trust_general,bargaining_tdl_survey.1.player.beauty_contest_guess,bargaining_tdl_survey.1.player.instructions_clarity,bargaining_tdl_survey.1.player.general_comment,bargaining_tdl_survey.1.player.time_survey_questions,bargaining_tdl_survey.1.player.time_survey_sd3_mach,bargaining_tdl_survey.1.player.time_survey_sd3_narc,bargaining_tdl_survey.1.player.time_survey_sd3_psych,bargaining_tdl_survey.1.player.time_survey_page4,bargaining_tdl_survey.1.player.time_survey_page10,bargaining_tdl_survey.1.player.time_survey_feedback,focal_player_id,focal_player_color,decision_target_id,decision_target_color,guess_left_target_id,guess_left_target_color,guess_right_target_id,guess_right_target_color,signal_left_target_id,signal_left_target_color,signal_right_target_id,signal_right_target_color,received_signal_left_target_id,received_signal_left_target_color,received_signal_right_target_id,received_signal_right_target_color,chat_side,partner_id,partner_color,chat_group_key,chat_status,chat_channel,chat_message_count,chat_message_count_focal_sent,chat_message_count_partner_sent,chat_first_timestamp,chat_last_timestamp,chat_transcript
4,ut7gc47x,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,4,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
4,ut7gc47x,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,4,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
5,1pa4ajsu,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,5,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
5,1pa4ajsu,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,5,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
6,0yle7k15,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,6,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
6,0yle7k15,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,6,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
7,xdf5o6iz,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,7,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
7,xdf5o6iz,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,7,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
8,4x1spgyp,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,8,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
8,4x1spgyp,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,8,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
9,bakasklo,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,9,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
9,bakasklo,,0,0.0,,,,,,,m7p1o3h8,0.0,0.0,0.0,9,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,m7p1o3h8|1,no_messages,,0,0,0,,,[]
1,e2ymy3si,,28,0.0,,,0,1,no_dwl_star_2,13,y9ga0gir,249.84,3.07,12.19,1,0.0,Yellow,private_no_dwl,0.0,split_other,split_you,right,2,3,249.84,237.81,35.86,Right,Left,Right,NoOne,split_other,split_you,dzykmc69,21kj71fv,21kj71fv,dzykmc69,25.32,26.64,1,1,0,0,0,0,NoOne,Right,2,1,no_dwl_star_2,1,1,1,0,2,1930,2,5,sick_disabled,not_employed,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,8,9,9,10,9,10,1.7,5,shshash,14.84,9.14,7.72,8.12,76.39,9.88,4.49,1,Yellow,2,Orange,NoOne,NoOne,3,Purple,2,Orange,2,Orange,2,Orange,1,Yellow,left,3,Purple,y9ga0gir|13,matched,3-bargaining_tdl_main-13_1_3,2,1,1,1787516879.1877716,1787516904.9978926,"[{""timestamp"":""1787516879.1877716"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""dzykmc69"",""body"":""purple chatta con yellow a dx"",""channel"":""3-bargaining_tdl_main-13_1_3"",""parse_status"":""ok""},{""timestamp"":""1787516904.9978926"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""e2ymy3si"",""body"":""yellow chatta con purple a dx"",""channel"":""3-bargaining_tdl_main-13_1_3"",""parse_status"":""ok""}]"
1,e2ymy3si,,28,0.0,,,0,1,no_dwl_star_2,13,y9ga0gir,249.84,3.07,12.19,1,0.0,Yellow,private_no_dwl,0.0,split_other,split_you,right,2,3,249.84,237.81,35.86,Right,Left,Right,NoOne,split_other,split_you,dzykmc69,21kj71fv,21kj71fv,dzykmc69,25.32,26.64,1,1,0,0,0,0,NoOne,Right,2,1,no_dwl_star_2,1,1,1,0,2,1930,2,5,sick_disabled,not_employed,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,8,9,9,10,9,10,1.7,5,shshash,14.84,9.14,7.72,8.12,76.39,9.88,4.49,1,Yellow,2,Orange,NoOne,NoOne,3,Purple,2,Orange,2,Orange,2,Orange,1,Yellow,right,2,Orange,y9ga0gir|13,matched,3-bargaining_tdl_main-13_1_2,2,1,1,1787516847.9159846,1787516891.1174407,"[{""timestamp"":""1787516847.9159846"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""21kj71fv"",""body"":""orange chatta con yellow a sx"",""channel"":""3-bargaining_tdl_main-13_1_2"",""parse_status"":""ok""},{""timestamp"":""1787516891.1174407"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""e2ymy3si"",""body"":""yellow chatta con orrange a sx"",""channel"":""3-bargaining_tdl_main-13_1_2"",""parse_status"":""ok""}]"
2,21kj71fv,,28,6.0,,,0,1,no_dwl_star_2,13,y9ga0gir,199.27,2.13,14.78,2,6.0,Orange,private_no_dwl,6.0,split_you,split_you,left,1,3,199.27,0.0,33.4,NoOne,Left,NoOne,Right,split_you,split_you,e2ymy3si,dzykmc69,e2ymy3si,dzykmc69,27.43,5.38,1,1,0,0,0,0,Left,Right,2,1,no_dwl_star_2,1,1,1,0,1,1930,3,4,paid_work,employee,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,9,10,9,10,9,10,2.0,5,agag,50.44,8.67,9.5,8.12,7.71,3.64,4.23,2,Orange,NoOne,NoOne,3,Purple,1,Yellow,1,Yellow,3,Purple,2,Orange,2,Orange,left,1,Yellow,y9ga0gir|13,matched,3-bargaining_tdl_main-13_1_2,2,1,1,1787516847.9159846,1787516891.1174407,"[{""timestamp"":""1787516847.9159846"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""21kj71fv"",""body"":""orange chatta con yellow a sx"",""channel"":""3-bargaining_tdl_main-13_1_2"",""parse_status"":""ok""},{""timestamp"":""1787516891.1174407"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""e2ymy3si"",""body"":""yellow chatta con orrange a sx"",""channel"":""3-bargaining_tdl_main-13_1_2"",""parse_status"":""ok""}]"
2,21kj71fv,,28,6.0,,,0,1,no_dwl_star_2,13,y9ga0gir,199.27,2.13,14.78,2,6.0,Orange,private_no_dwl,6.0,split_you,split_you,left,1,3,199.27,0.0,33.4,NoOne,Left,NoOne,Right,split_you,split_you,e2ymy3si,dzykmc69,e2ymy3si,dzykmc69,27.43,5.38,1,1,0,0,0,0,Left,Right,2,1,no_dwl_star_2,1,1,1,0,1,1930,3,4,paid_work,employee,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,9,10,9,10,9,10,2.0,5,agag,50.44,8.67,9.5,8.12,7.71,3.64,4.23,2,Orange,NoOne,NoOne,3,Purple,1,Yellow,1,Yellow,3,Purple,2,Orange,2,Orange,right,3,Purple,y9ga0gir|13,matched,3-bargaining_tdl_main-13_2_3,2,1,1,1787516858.2772393,1787516870.025338,"[{""timestamp"":""1787516858.2772393"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""21kj71fv"",""body"":""orange chatta con purple a dx"",""channel"":""3-bargaining_tdl_main-13_2_3"",""parse_status"":""ok""},{""timestamp"":""1787516870.025338"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""dzykmc69"",""body"":""purple chatta con orange a sx"",""channel"":""3-bargaining_tdl_main-13_2_3"",""parse_status"":""ok""}]"
3,dzykmc69,,28,0.0,,,0,1,no_dwl_star_2,13,y9ga0gir,224.23,2.62,15.18,3,0.0,Purple,private_no_dwl,0.0,split_you,split_other,left,1,5,224.23,241.86,29.69,Left,Right,NoOne,Left,split_you,split_other,21kj71fv,e2ymy3si,21kj71fv,e2ymy3si,24.31,21.88,1,1,0,0,0,0,Left,Left,2,1,no_dwl_star_2,1,1,1,0,2,1930,6,4,unemployed,not_employed,2,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,10,3,10,10,8,10,1.8,5,dndnxfn,16.01,52.96,8.38,8.89,65.14,7.55,6.41,3,Purple,2,Orange,1,Yellow,3,Purple,2,Orange,2,Orange,3,Purple,2,Orange,left,2,Orange,y9ga0gir|13,matched,3-bargaining_tdl_main-13_2_3,2,1,1,1787516858.2772393,1787516870.025338,"[{""timestamp"":""1787516858.2772393"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""21kj71fv"",""body"":""orange chatta con purple a dx"",""channel"":""3-bargaining_tdl_main-13_2_3"",""parse_status"":""ok""},{""timestamp"":""1787516870.025338"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""dzykmc69"",""body"":""purple chatta con orange a sx"",""channel"":""3-bargaining_tdl_main-13_2_3"",""parse_status"":""ok""}]"
3,dzykmc69,,28,0.0,,,0,1,no_dwl_star_2,13,y9ga0gir,224.23,2.62,15.18,3,0.0,Purple,private_no_dwl,0.0,split_you,split_other,left,1,5,224.23,241.86,29.69,Left,Right,NoOne,Left,split_you,split_other,21kj71fv,e2ymy3si,21kj71fv,e2ymy3si,24.31,21.88,1,1,0,0,0,0,Left,Left,2,1,no_dwl_star_2,1,1,1,0,2,1930,6,4,unemployed,not_employed,2,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,10,3,10,10,8,10,1.8,5,dndnxfn,16.01,52.96,8.38,8.89,65.14,7.55,6.41,3,Purple,2,Orange,1,Yellow,3,Purple,2,Orange,2,Orange,3,Purple,2,Orange,right,1,Yellow,y9ga0gir|13,matched,3-bargaining_tdl_main-13_1_3,2,1,1,1787516879.1877716,1787516904.9978926,"[{""timestamp"":""1787516879.1877716"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""dzykmc69"",""body"":""purple chatta con yellow a dx"",""channel"":""3-bargaining_tdl_main-13_1_3"",""parse_status"":""ok""},{""timestamp"":""1787516904.9978926"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""e2ymy3si"",""body"":""yellow chatta con purple a dx"",""channel"":""3-bargaining_tdl_main-13_1_3"",""parse_status"":""ok""}]"
4,cm9lcs9q,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,4,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
4,cm9lcs9q,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,4,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
5,lequ6ele,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,5,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
5,lequ6ele,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,5,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
6,e4bdje04,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,6,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
6,e4bdje04,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,6,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
7,ll444fse,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,7,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
7,ll444fse,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,7,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
8,bpfpxd8s,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,8,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
8,bpfpxd8s,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,8,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
9,u9kqt3dl,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,9,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
9,u9kqt3dl,,0,0.0,,,,,,,y9ga0gir,0.0,0.0,0.0,9,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,y9ga0gir|1,no_messages,,0,0,0,,,[]
1,t5lmf7vf,,28,3.0,,,0,1,mutual_12,15,y4bdktc9,22.8,2.28,11.8,1,3.0,Yellow,public,3.0,split_other,support_none,right,4,3,22.8,132.0,5.77,Right,NoOne,Right,Left,split_other,split_other,eca5lpiz,h6sphzvs,eca5lpiz,h6sphzvs,9.58,41.79,0,1,0,0,0,0,Left,Right,2,1,mutual_12,1,1,1,0,2,1929,4,5,education,not_employed,5,4,3,2,1,2,3,4,5,5,4,3,2,1,2,3,4,5,5,4,3,2,1,2,3,4,5,10,9,10,9,10,9,1.8,5,gagaha  ,27.74,61.27,9.34,8.9,7.73,23.2,4.72,1,Yellow,2,Orange,2,Orange,3,Purple,2,Orange,NoOne,NoOne,2,Orange,3,Purple,left,3,Purple,y4bdktc9|15,matched,4-bargaining_tdl_main-15_1_3,2,1,1,1787517351.994574,1787517418.8436854,"[{""timestamp"":""1787517351.994574"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""t5lmf7vf"",""body"":""ahshnhhhshsh yellow parla con purple  a sx"",""channel"":""4-bargaining_tdl_main-15_1_3"",""parse_status"":""ok""},{""timestamp"":""1787517418.8436854"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""eca5lpiz"",""body"":""Purple parla con yellow a dx"",""channel"":""4-bargaining_tdl_main-15_1_3"",""parse_status"":""ok""}]"
